code,name,x,y,Retail,Bus Stop Density,Catering,Student percentage,house hold language,Mobile Station Density,Multi-ethnic ratio,Multiple Faith Ratio,Social,Street Density,art count,Edu Count,bench count,bank atm count,Public transport rate,Population,Population Density,ImperviuosSurfaceRatio,BuildingCoverRatio,BuildingAge_averageyear,BuildingVolumn_sum,VacantHouse_count_flip,PopulationDifference,GSCP_flip,TCCR_flip,ThermalIntensity_avg
E01002902,Kensington and Chelsea 018D,528000.6699,178471.5677,-0.807692308,0.085857322,-0.897435897,-0.823931774,-0.325731298,-0.929008568,-0.41955836,-0.581278923,-0.950920245,-0.13061346,-0.972972973,-1,-0.834061135,-0.777777778,-0.233570413,-0.252401818,0.300502766,0.913758689,1.28992112,-0.873806209,0.678095346,-5.733617815,0.022326659,0.613999045,-0.151405106,-0.702497113
E01002903,Kensington and Chelsea 018E,527612.5286,178181.687,-0.846153846,-0.886858573,-0.948717949,-0.783270536,-0.415497957,-0.512851897,0.034700315,-0.046181237,-0.975460123,0.17903514,-1,-1,-0.973799127,-0.962962963,-0.215845228,-0.466003003,0.769390417,1.76156024,2.48618661,-1.500157803,0.426317057,-2.157352461,0.001113957,0.613999045,0.660723365,-0.043694779
E01002904,Kensington and Chelsea 002A,523349.3308,182130.9685,-0.961538462,-1,-1,-0.661419922,-0.130199725,-1,-0.167192429,0.042835416,-1,-0.660273973,-1,-1,-1,-1,-0.165895339,-1.91723458,0.300502766,0.398526923,-0.710146525,0.650104088,-0.406505333,0.33771639,0.015799674,0.613999045,0.650952957,-0.129647554
E01002905,Kensington and Chelsea 002B,523903.2242,181854.5691,-1,-0.702878598,-1,-0.672539284,-0.290931369,-0.796817625,0.331230284,-0.233935072,-1,-0.324121501,-1,-0.857142857,-1,-1,-0.090851767,-0.71415732,-0.168384885,0.545203213,-0.124784213,-0.358550512,-0.112034253,0.254547428,0.006734416,0.613999045,0.06996918,-0.193619083
E01002906,Kensington and Chelsea 002C,523627.5276,181861.5337,-0.961538462,-0.547684606,-1,-0.81552734,-0.298198011,-0.899143207,0.110410095,-0.12965465,-1,-0.300655152,-1,-1,-1,-1,-0.087963085,0.027164438,-0.168384885,0.029589755,0.157336722,0.665977775,0.095954569,0.088209505,-0.005231724,0.268647093,-0.118957262,-0.193619083
E01002907,Kensington and Chelsea 002D,523194.0627,181951.4818,-1,-1,-0.987179487,-0.58701094,-0.25451268,-1,-0.072555205,-0.060422567,-1,-0.098689696,-1,-1,-1,-1,-0.050193227,-1.270148638,2.488645138,0.503868425,0.597251358,-0.318132525,-0.329174715,0.171378467,-0.053096282,0.411096714,0.021720042,0.066881158
E01002908,Kensington and Chelsea 003D,523283.7774,181727.1708,-1,-0.740550688,-1,-0.794087364,-0.389823736,-1,0.173501577,-0.26637705,-0.987730061,-0.142644431,-1,-1,-1,-1,-0.011647868,-1.097382975,0.769390417,0.428670664,0.479267749,-1.139093161,-0.27931058,0.171378467,-0.028801393,0.540989601,0.237652453,-0.141249077
E01002909,Kensington and Chelsea 003E,523967.5203,181518.1508,-1,-0.874092616,-1,-0.889786226,-0.492684391,-0.950550796,-0.072555205,-0.591259707,-1,0.36777844,-1,-1,-1,-1,-0.10844078,0.997793349,1.70716572,0.576908667,0.469811344,-2.014323441,-0.059831421,-1.159324921,-0.139760143,0.613999045,-0.935295206,0.097400359
E01002910,Kensington and Chelsea 019C,526847.5405,178122.2752,-0.961538462,-0.736420526,-0.987179487,-0.665724265,-0.200472018,-0.724847001,-0.059936909,-0.528190198,-1,-0.061882073,-1,-1,-0.947598253,-1,-0.30042644,-0.874358208,-0.012089001,0.361280196,0.691716159,-0.308506412,0.353236064,-1.907845576,0.280142578,0.613999045,-0.487360182,-0.196314397
E01002911,Kensington and Chelsea 019D,526643.4685,177808.3006,-0.807692308,-0.378973717,-0.833333333,-0.854757329,-0.41228791,-0.878580171,0.324921136,-0.169611424,-0.938650307,0.299463967,-1,-1,-0.982532751,-1,-0.378023513,-0.208425104,0.613094533,1.318098072,1.624888143,-1.750286055,0.303923571,-1.907845576,0.176798644,0.613999045,0.279747156,0.530276724
E01002912,Kensington and Chelsea 020E,526368.4662,177716.6313,-0.923076923,-0.776720901,-0.871794872,-0.75867417,-0.208677248,-0.606854345,0.249211356,-0.378357857,-0.963190184,-0.033591423,-1,-1,-0.973799127,-0.962962963,-0.337323362,-0.378049574,0.769390417,1.823617829,2.067564384,-0.176610776,0.682511785,-1.242493883,0.10409528,0.613999045,0.688382803,0.530276724
E01002913,Kensington and Chelsea 021E,526174.0005,177441.6783,-0.923076923,-0.427409262,-0.987179487,-0.765993659,-0.307254725,-0.865361077,0.097791798,-0.286513243,-0.987730061,-0.233650983,-1,-1,-1,-0.962962963,-0.105755671,0.677391573,1.238278068,0.953243227,0.869811944,0.171289104,0.11044095,-2.490028308,-0.044937551,0.613999045,-0.122473134,0.123066908
E01002914,Kensington and Chelsea 019E,527173.683,178291.031,-0.807692308,-0.578097622,-0.884615385,-0.731175823,-0.292283421,-0.862423501,-0.299684543,-0.423339783,-0.987730061,0.184752829,-0.972972973,-0.714285714,-0.362445415,-0.962962963,-0.418383219,-0.538250462,-0.168384885,1.603024303,1.399320417,-0.824867937,0.692130834,-2.739535193,0.354840299,0.613999045,0.614008665,-0.043694779
E01002915,Kingston upon Thames 014A,520299.4631,166539.2187,-1,-0.786483104,-1,-0.810539604,-0.427450538,-1,-0.23659306,0.252418044,-1,-0.099880881,-1,-1,-1,-1,-0.724648795,-1.380090425,-0.79356842,-0.686079014,-0.832232902,-0.066573094,-0.315003794,0.587223275,-0.069957661,0.061255045,0.432423149,-0.354779106
E01002916,Kingston upon Thames 014B,519502.0057,166560.8422,-1,-0.829411765,-1,-0.736272932,-0.51317582,-1,-0.059936909,0.158002103,-1,-0.473019655,-1,-1,-1,-1,-0.540866535,-0.776981198,-1.106160187,-1.475447972,-1.076467727,-0.16120859,-0.252787175,0.670392237,-0.092258194,-1.242306436,0.049448001,-0.177069629
E01002917,Kingston upon Thames 014C,519977.0078,166803.845,-1,-0.954693367,-1,-0.824080974,-0.51317582,-1,-0.19873817,0.279541652,-1,-0.444252531,-1,-1,-1,-1,-0.765054259,-1.05340626,-0.79356842,-0.832880106,-0.640031105,-0.200230774,-0.270099482,0.670392237,-0.096972128,0.613999045,0.568527676,-0.918624402
E01002920,Kingston upon Thames 014D,519956.688,167331.9241,-1,-0.919148936,-1,-0.880797604,-0.720411965,-0.989228886,-0.066246057,0.08473963,-0.987730061,-0.572185825,-1,-1,-0.991266376,-1,-0.717512464,-0.337214053,-0.949864304,-1.614602623,-1.09391961,-0.082484353,-0.274330938,0.670392237,-0.112926981,-1.151795009,-0.722470036,-2.860163002
E01002921,Kingston upon Thames 011A,518563.4595,167457.9542,-1,-0.563829787,-0.987179487,-0.855673038,-0.327089915,-0.545165239,-0.097791798,-0.601876592,-1,-0.302322811,-1,-0.857142857,-0.991266376,-1,-0.067268536,-0.437732258,-0.168384885,-0.48224457,-0.345952984,-0.025628153,-0.23730982,0.171378467,-0.002330841,0.613999045,-0.387026927,-0.821527499
E01002922,Kingston upon Thames 010A,519075.0178,167510.4624,-1,-0.881602003,-1,-0.869451981,-0.699357307,-1,-0.268138801,-0.263896416,-1,-0.420309708,-1,-1,-1,-1,-0.575218039,-0.638768667,-0.79356842,-1.040966953,-0.711939407,0.078154113,-0.169144056,0.33771639,-0.097516044,0.269626375,-0.111228801,-1.004987055
E01002923,Kingston upon Thames 013A,518676.3331,167134.84,-1,-0.892991239,-0.974358974,-0.602139548,-0.536133411,-0.539779682,-0.388012618,-0.763859991,-1,-0.391423466,-1,-1,-1,-1,-0.245665915,-0.16444839,0.769390417,0.312760621,0.351883128,1.377867689,-0.263000808,-0.410804265,-0.133233158,0.613999045,0.656660383,-0.039099792
E01002924,Kingston upon Thames 014E,519319.1986,167157.0519,-1,-0.961576971,-1,-0.825192074,-0.775230467,-1,-0.135646688,0.109483547,-1,-0.259737939,-1,-1,-1,-1,-0.680850376,-0.72986329,-0.79356842,-1.072005202,-0.656450604,-0.387190924,-0.187567905,0.587223275,-0.109844794,0.592408005,0.236364338,-1.125936877
E01002925,Kingston upon Thames 013B,518828.8589,166794.5075,-0.961538462,-0.83767209,-0.961538462,-0.917699757,-0.644002217,-0.978947368,-0.280757098,-0.663290926,-0.975460123,-0.426563431,-1,-1,-0.965065502,-0.962962963,-0.470125726,-0.155024808,-0.480976653,-0.582469108,-0.261664181,-0.647328461,-0.110739381,0.088209505,-0.078660308,-0.46659235,-0.368611246,-0.039099792
E01002926,Kingston upon Thames 010B,519631.3589,167827.2752,-0.923076923,-0.696871089,-1,-0.801225267,-0.635043108,-0.96621787,0.034700315,-0.052093237,-1,-0.394758785,-0.972972973,-1,-0.991266376,-1,-0.460884893,-0.751851647,-0.79356842,-0.989781769,-0.818575571,-0.107119007,-0.282627038,0.504054313,-0.094252551,0.479999289,0.10991654,-2.099094439
E01002927,Kingston upon Thames 008A,520407.6783,168126.1832,-1,-0.94330413,-1,-0.841075912,-0.350497349,-1,0.028391167,0.102565028,-0.987730061,-0.518225134,-1,-1,-0.956331878,-1,-0.507784612,-0.519403299,-0.480976653,-0.367891071,-0.401785177,-0.318295954,-0.235540932,0.504054313,-0.095702992,-0.406359946,0.87062387,-0.615298571
E01002928,Kingston upon Thames 008B,520832.3097,168160.9046,-1,-0.804005006,-0.987179487,-0.84272164,-0.162705815,-1,0.022082019,-0.20178747,-1,-0.123942823,-1,-0.857142857,-1,-0.962962963,-0.286483756,-0.16444839,-0.480976653,-0.002407131,-0.177382581,0.409306846,-0.07987386,0.171378467,-0.109663488,0.613999045,0.667044948,-0.281669026
E01002929,Kingston upon Thames 007A,521681.4319,168984.7478,-0.961538462,-0.937421777,-0.987179487,-0.816533998,-0.524297728,-0.788004896,-0.123028391,-0.061616046,-0.938650307,-0.704347826,-1,-1,-0.973799127,-1,-0.409509406,-0.393755543,-1.106160187,-1.677809364,-0.991749574,-0.272152952,0.009612699,0.33771639,0.689892211,-1.573048377,-0.434955741,-1.766839291
E01002930,Kingston upon Thames 007B,521279.0476,168396.789,-0.653846154,-0.625281602,-0.756410256,-0.82196677,-0.163073326,-1,0.066246057,-0.14330782,-0.889570552,-0.288862418,-0.972972973,-1,-0.956331878,-0.925925926,-0.143817664,0.027164438,-0.480976653,0.354869426,0.243271531,-0.314395631,0.252591144,0.005040543,0.189127394,0.521752605,0.849652603,-0.281669026
E01002931,Kingston upon Thames 007C,521858.7098,168401.9782,-1,-0.918397997,-0.987179487,-0.849741236,-0.418818204,-1,0.223974763,0.002404885,-0.987730061,-0.412269208,-1,-1,-0.965065502,-1,-0.282890729,0.457508,-0.637272536,-0.619582491,-0.44684625,-0.614460395,-0.093397345,0.504054313,0.219586659,-0.602984039,0.61051173,-0.005184894
E01002932,Kingston upon Thames 006A,520177.4623,168356.7001,-1,-0.891364205,-1,-0.332084275,-0.203074795,-0.872705018,-0.05362776,-0.083216827,-0.987730061,-0.622156045,-1,-1,-0.938864629,-1,-0.462195735,0.356989796,-0.324680769,-0.079151283,-0.279352243,1.675927614,-0.152685638,0.420885352,-0.154989775,-0.195666841,0.502132048,1.037758666
E01002933,Kingston upon Thames 004A,518691.5528,169975.8694,-1,-0.847809762,-1,-0.74753568,-0.552821078,-1,-0.116719243,-0.444638813,-1,-0.22739726,-1,-1,-1,-1,-0.426653269,0.872145594,0.300502766,0.869844862,0.410460474,-0.557154281,-0.151318094,-0.078128419,-0.138309702,0.613999045,0.44012187,0.969824221
E01002934,Kingston upon Thames 004B,518561.9907,170385.5327,-1,-1,-0.987179487,-0.794833495,-0.55835916,-1,0.186119874,0.039998184,-0.987730061,-0.231983323,-1,-1,-1,-1,-0.56509486,0.963240217,-0.012089001,0.342360411,0.187151929,-0.407296401,-0.133064362,-0.078128419,-0.138672312,0.613999045,0.168838548,0.05610812
E01002935,Kingston upon Thames 003A,519238.539,169829.1981,-1,-0.730913642,-1,-0.797149335,-0.299904952,-1,0.110410095,-0.33932898,-0.987730061,-0.198987493,-1,-1,-1,-1,-0.418863104,0.68367396,0.144206882,0.525717262,0.352286709,-0.58189661,-0.065407298,-0.078128419,-0.047838433,0.613999045,0.098063578,-0.316937897
E01002937,Kingston upon Thames 004D,518804.3481,169789.8213,-1,-1,-1,-0.839663599,-0.655740848,-1,0.27444795,-0.119712402,-1,0.022394282,-1,-1,-1,-1,-0.506188437,0.083705928,0.300502766,0.98878347,0.562070149,-1.971243797,-0.206462467,0.587223275,-0.108213047,0.613999045,0.676320272,0.969824221
E01002938,Kingston upon Thames 003B,518966.2379,170350.0408,-1,-0.84155194,-1,-0.847911191,-0.660377372,-1,-0.078864353,-0.340313886,-0.987730061,-0.108516974,-1,-1,-1,-1,-0.534571168,0.850157237,-0.168384885,0.085818927,-0.077595578,-1.036609668,-0.130050151,0.254547428,-0.005231724,-0.500338757,0.314146813,-0.107620841
E01002939,Kingston upon Thames 018A,518458.8281,164572.9852,-1,-0.809011264,-0.987179487,-0.836917818,-0.523512457,-1,-0.337539432,-0.053475427,-0.987730061,-0.234246575,-1,-1,-1,-1,-0.660594236,-0.315225696,-0.637272536,-0.325678515,-0.59108186,0.489526591,-0.269592433,0.504054313,-0.103680419,0.587126063,0.68791164,-0.651379473
E01002940,Kingston upon Thames 020A,517985.809,164235.2648,-1,-0.775594493,-1,-0.896404966,-0.614416786,-1,-0.501577287,-0.019376824,-1,-0.296962478,-1,-1,-1,-1,-0.634875032,-0.31836689,-0.480976653,-0.346794825,-0.571746877,0.210342181,-0.308014128,0.587223275,-0.133595768,0.613999045,0.95034555,-0.111668148
E01002942,Kingston upon Thames 018C,518274.2777,164510.5591,-1,-0.704630788,-1,-0.868594244,-0.778450806,-0.976988984,-0.463722397,0.015730537,-0.987730061,-0.217808219,-1,-0.857142857,-1,-1,-0.76058616,-1.150783271,-0.480976653,-0.312596129,-0.597463694,0.044205166,-0.346918096,0.670392237,-0.067056779,0.613999045,0.864928266,-0.111668148
E01002943,Kingston upon Thames 020B,517408.9008,164365.3837,-1,-0.919524406,-1,-0.882618446,-0.629216352,-1,-0.38170347,0.134535966,-1,-0.452590828,-1,-1,-1,-1,-0.817122545,-1.131936107,-0.79356842,-1.262726524,-0.988625615,0.381443897,-0.323357701,0.83673016,-0.080654665,-1.163030647,0.37622481,-1.186481987
E01002945,Kingston upon Thames 019B,518944.7963,164014.5656,-1,-0.697121402,-1,-0.897119261,-0.696212322,-1,-0.577287066,-0.142956824,-1,-0.540083383,-1,-1,-0.965065502,-1,-0.653308704,-0.582227177,-0.637272536,-0.53475263,-0.778603353,0.542115712,-0.33072724,0.420885352,-0.099691705,0.500383583,0.88232069,-2.091432588
E01002947,Kingston upon Thames 019D,518453.2754,163863.9158,-1,-0.872590738,-1,-0.839759857,-0.632957301,-0.850673195,-0.451104101,0.082808601,-1,-0.298927933,-1,-1,-1,-1,-0.83567826,-0.349778829,-0.637272536,-0.759603028,-0.883017945,-0.0964629,-0.32695989,0.587223275,-0.096428213,-0.890933165,0.560377579,-0.615298571
E01002949,Kingston upon Thames 020D,517773.326,163801.4979,-1,-0.790237797,-1,-0.85282853,-0.669214008,-1,-0.356466877,-0.094352852,-1,-0.359797499,-1,-1,-1,-1,-0.737204699,0.300448306,-0.637272536,-0.377653361,-0.561140341,0.90790338,-0.251280895,0.587223275,-0.166955915,0.613999045,0.759551992,-1.782139291
E01002951,Kingston upon Thames 003C,519583.2688,170259.5379,-1,-0.944055069,-1,-0.844101929,-0.324721247,-1,0.129337539,0.009493475,-1,-0.658725432,-1,-1,-1,-1,-0.622913779,-0.412602707,-0.480976653,-1.027837311,-0.517248744,0.788702341,-0.187088935,0.254547428,0.063482927,-0.520193077,-0.938334585,-1.251026055
E01002952,Kingston upon Thames 002A,520525.2919,170483.5368,-1,-0.964831039,-1,-0.756722962,-0.396181939,-0.979436965,0.179810726,0.377520057,-1,-0.802858845,-1,-1,-1,-1,-0.591991283,-0.60107434,-1.418751955,-2.289692073,-1.197540152,0.905669232,0.326578877,0.005040543,0.043539361,-1.676492829,-1.83279881,-0.177069629
E01002953,Kingston upon Thames 002B,521442.8214,170128.6628,-1,-0.903754693,-0.987179487,-0.811008007,-0.270889347,-0.991676867,0.438485804,0.295673345,-1,-0.66372841,-1,-1,-1,-1,-0.373563584,-1.12565372,-1.418751955,-1.983200185,-1.309756867,0.603722212,-0.02470141,0.254547428,0.043176751,-2.235200727,-1.384776534,-2.017980742
E01002954,Kingston upon Thames 003D,519614.2168,169774.7756,-1,-0.457071339,-1,-0.797474847,-0.098156305,-0.490330477,-0.205047319,-0.338989805,-0.987730061,-0.546992257,-1,-1,-1,-0.962962963,-0.476719518,-1.251301475,-0.637272536,0.155695117,0.047275236,1.358635241,0.181516873,-0.16129738,0.113885758,0.613999045,-0.158426974,-0.316937897
E01002955,Kingston upon Thames 002C,521277.3247,171837.5336,-1,-0.746683354,-1,-0.681181322,-0.16275599,-0.990208078,0.223974763,0.018137576,-1,-0.43954735,-1,-1,-1,-1,-0.284295309,-0.984299995,-1.106160187,-1.612687419,-1.204076308,-0.114893369,-0.273992356,0.088209505,-0.059079352,-1.801421876,-0.355601569,-2.957456102
E01002956,Kingston upon Thames 002D,520718.1282,171361.0864,-1,-0.863204005,-1,-0.505070612,-0.228912822,-0.862423501,0.110410095,0.089839666,-1,-0.707206671,-1,-1,-0.92139738,-0.962962963,-0.49797068,0.517190684,-1.106160187,-1.639340135,-0.868175942,0.475121827,0.139707701,0.420885352,-0.127975308,-0.540056184,-1.848610582,-2.957456102
E01002957,Kingston upon Thames 003E,519938.4594,170480.3217,-1,-0.8359199,-1,-0.485939644,-0.040783024,-1,0.255520505,0.077690718,-1,-0.561465158,-1,-1,-1,-0.962962963,-0.375909509,0.551743817,-0.324680769,-1.820748094,-1.012122376,0.62919422,-0.301820543,0.504054313,0.006553111,-1.217454077,-1.477376167,-2.190452131
E01002958,Kingston upon Thames 008C,520729.241,168697.8795,-1,-1,-1,-0.894966174,-0.620370162,-0.973561812,0.299684543,-0.055477543,-1,-0.394699226,-1,-1,-1,-1,-0.234656207,0.149670999,-0.012089001,-0.073211687,-0.072804227,-1.21524239,-0.235785372,0.504054313,-0.148644095,0.613999045,0.982810264,1.037758666
E01002959,Kingston upon Thames 002E,520652.428,169667.7971,-1,-0.912390488,-1,-0.808743634,-0.458236519,-1,0.19873817,0.384693844,-1,-0.473138773,-1,-1,-1,-1,-0.61904074,-1.000005964,-1.106160187,-1.341239964,-0.7256323,-0.049208597,-0.107964655,0.504054313,-0.068688525,0.613999045,-0.907894212,-1.406469504
E01002960,Kingston upon Thames 006B,519958.9121,169361.2267,-1,-0.763329161,-0.987179487,-0.80100901,-0.352780753,-1,0.123028391,0.091577947,-1,-0.235437761,-1,-1,-0.938864629,-1,-0.675788561,-0.145601226,-0.480976653,-0.709587888,-0.644021759,0.042555192,-0.244626508,0.33771639,-0.115102643,0.387629431,0.025206372,-0.615298571
E01002961,Kingston upon Thames 008D,520863.7177,169241.6561,-1,-0.778097622,-1,-0.788779105,-0.427025158,-1,0.116719243,0.100856105,-1,-0.307325789,-1,-1,-1,-1,-0.489215168,0.184224132,-0.79356842,-0.705333873,-0.591849705,-0.330134886,-0.096913649,0.504054313,-0.108575657,0.613999045,0.203800259,-1.185026991
E01002962,Kingston upon Thames 006C,520354.1098,169007.3688,-1,-0.948811014,-1,-0.763655196,-0.147381575,-1,-0.110410095,0.296081893,-1,-0.453722454,-1,-1,-0.982532751,-1,-0.530929135,-0.572803595,-0.637272536,-0.948458307,-0.82878155,-0.251279534,-0.351420419,0.83673016,-0.094252551,0.570767257,0.770360565,-1.239094369
E01002963,Kingston upon Thames 007D,521098.8711,168800.8751,-1,-0.933166458,-0.974358974,-0.826000202,-0.134311245,-1,-0.129337539,-0.113677433,-1,-0.365515188,-1,-1,-1,-1,-0.083883765,0.209353683,-0.012089001,-0.25728409,-0.192080069,0.331651295,-0.192232087,0.33771639,0.062576402,0.613999045,0.521743402,-0.615298571
E01002964,Kingston upon Thames 005A,518441.9461,168922.2384,-0.961538462,-0.760826033,-0.987179487,-0.109997327,-0.390439651,-0.688127295,-0.249211356,-0.553904598,-1,-0.417272186,-0.918918919,-0.857142857,-0.973799127,-1,-0.367095069,3.14636997,-0.168384885,-0.102596285,0.294528347,0.480933748,0.428482334,-0.660311151,-0.084099463,-0.350461442,0.132960173,-0.369284758
E01002965,Kingston upon Thames 009A,517943.2518,168409.83,-1,-0.569461827,-0.987179487,-0.259617903,-0.338468893,-1,0.116719243,-0.471587186,-0.987730061,-0.283502085,-1,-1,-1,-0.925925926,-0.277126608,1.613467352,-0.480976653,0.179251341,0.325691181,0.340461125,0.960020701,-0.743480112,0.514751439,0.613999045,0.520142325,0.330968665
E01002966,Kingston upon Thames 010C,519073.474,168398.6698,-1,-0.925657071,-1,-0.616821892,-0.587209824,-0.990208078,0.394321767,-0.285802856,-0.987730061,-0.635854675,-1,-1,-0.956331878,-1,-0.638470914,0.749639032,-0.949864304,-0.781544842,-0.833192343,-1.236019895,-0.025466111,0.254547428,-0.133595768,-1.241958036,0.195590618,-1.713529477
E01002967,Kingston upon Thames 009B,517844.2371,167918.2469,-1,-0.492365457,-1,-0.79830942,-0.529865816,-1,0.129337539,-0.565887491,-1,-0.202620608,-1,-1,-0.991266376,-1,-0.244643922,0.715085899,-0.012089001,-0.10938439,-0.314102403,-0.120367488,-0.081913614,-0.16129738,0.221581016,0.613999045,0.168583099,-3.21082549
E01002968,Kingston upon Thames 009C,518074.7591,169185.8894,0.076923077,-0.167334168,-0.628205128,-0.162669133,-0.266858653,-0.709669523,0.242902208,-0.42226551,-0.779141104,-0.221560453,-0.918918919,-1,-0.895196507,-0.111111111,-0.221623503,3.510748461,-0.79356842,1.235960369,1.463256022,1.015780463,3.956087046,-1.076155959,0.872829105,0.595006045,0.859544902,-0.531746643
E01002969,Kingston upon Thames 005B,519188.446,169079.1702,-1,-0.818773467,-1,-0.28085014,0.018627496,-1,-0.129337539,-0.135222462,-1,-0.15807028,-1,-1,-1,-1,-0.332714754,0.187365326,2.488645138,0.450093051,0.820396758,1.071955242,-0.287981598,-0.909818036,-0.140122753,0.613999045,0.106841411,0.154172343
